1159,Miryalaguda,29,
1160,Suryapeta,29,
1161,Nizamabad,29,
1162,Bhodhan,29,
1163,Kamareddy,29,
1164,Warangal,29,
1165,Kothagudem,29,
1166,Armoor,29,
1167,Yellareddy,29,
1168,Chityal,29,
1169,Gaddiannaram,29,
1170,Kesamudram,29,
1171,Yellandu,29,
1172,Husnabad,29,
1173,Adilabad,29,
1174,Alampur,29,
1175,Bhainsa,29,
1176,Bhongir,29,
1177,Boath,29,
1178,Choppadandi,29,
1179,Devarakonda,29,
1180,Dharmaram,29,
1181,Dharmapuri,29,
1182,Halia,29,
1183,Huzzurabad,29,
1184,Huzurnagar,29,
1185,Ibrahimputnam,29,
1186,Jagtial,29,
1187,Kataram,29,
1188,Koratla,29,
1189,Madnoor,29,
1190,Manthani,29,
1191,Marapally,29,
1192,Medchal,29,
1193,Mulugu,29,
1194,Nakrekal,29,
1195,Nalgonda,29,
1196,Narsingi,29,
1197,Narayanpet,29,
1198,Narsapur,29,
1199,Narsampet,29,
1200,Nelakondapally,29,
1201,Pargi,29,
1202,Pitlam,29,
1203,Pothgal,29,
1204,Ramayampet,29,
1205,Sarangapur,29,
1206,Sardarnagar,29,
1207,Shankarapally,29,
1208,Sircilla,29,
1209,Sultanabad,29,
1210,Tanduru,29,
1211,Vemulawada,29,
1212,Wanaparthy Road,29,
1213,Wyra,29,
1214,Gudimalkapur,29,
1215,Dubbak,29,
1216,Devarakadra,29,
1217,Charla,29,
1218,Choutuppal,29,
1219,Bowenpally,29,
1220,Enkoor,29,
1221,Gadwal(Lezza),29,
1222,Wanaparthy Road(Prbbair),29,
1223,Devarkonda(Mallepalli),29,
1224,Devarkonda(Dindi),29,
1225,Kamareddy(Bicknoor),29,
1226,Pudur,29,
1227,Chevella,29,
1228,Pabiacherra,27,
1229,Champaknagar,27,
1230,Dasda,27,
1231,Agra,11,
1232,Allahabad,11,
1233,Bahraich,11,
1234,Ballia,11,
1235,Bareilly,11,
1236,Faizabad,11,
1237,Ghaziabad,11,
1238,Gorakhpur,11,
1239,Hardoi,11,
1240,Etawah,11,
1241,Jaunpur,11,
1242,Lalitpur,11,
1243,Muradabad,11,
1244,Saharanpur,11,
1245,Shahjahanpur,11,
1246,Sitapur,11,
1247,Varanasi(Grain),11,
1248,Buland Shahr,11,
1249,Baraut,11,
1250,Etah,11,
1251,Mathura,11,
1252,Rampur,11,
1253,Badayoun,11,
1254,Raibareilly,11,
1255,Gonda,11,
1256,Sultanpur,11,
1257,Basti,11,
1258,Azamgarh,11,
1259,Mirzapur,11,
1260,Gazipur,11,
1261,Jhansi,11,
1262,Muzzafarnagar,11,
1263,Fatehpur,11,
1264,Auraiya,11,
1265,Mahoba,11,
1266,Firozabad,11,
1267,Bijnaur,11,
1268,Kasganj,11,
1269,Amroha,11,
1270,Kosikalan,11,
1271,Unnao,11,
1272,Kopaganj,11,
1273,Partaval,11,
1274,Orai,11,
1275,Aligarh,11,
1276,Chandoli,11,
1277,Banda,11,
1278,Hapur,11,
1279,Naugarh,11,
1280,Haathras,11,
1281,Sahiyapur,11,
1282,Charra,11,
1283,Ghiraur,11,
1284,Khair,11,
1285,Tulsipur,11,
1286,Anandnagar,11,
1287,Divai,11,
1288,Gulavati,11,
1289,Rampurmaniharan,11,
1290,Hasanpur,11,
1291,Moth,11,
1292,Tamkuhi Road,11,
1293,Mawana,11,
1294,Chutmalpur,11,
1295,Khairagarh,11,
1296,Jagnair,11,
1297,Fatehpur Sikri,11,
1298,Samsabad,11,
1299,Shadabad,11,
1300,Aliganj,11,
1301,Tundla,11,
1302,Shahabad,11,
1303,Bachranwa,11,
1304,Nawabganj,11,
1305,Ahirora,11,
1306,Utraula,11,
1307,Soharatgarh,11,
1308,Kashipur,41,
1309,Kicchha,41,
1310,Rudrapur,41,
1311,Rishikesh,41,
1312,Khateema,41,
1313,Haldwani,41,
1314,Roorkee,41,
1315,Kotadwara,41,
1316,Gadarpur,41,
1317,Sitarganj,41,
1318,Lakshar,41,
1319,Bankura Sadar,21,
1320,Coochbehar,21,
1321,Balurghat,21,
1322,Dhupguri,21,
1323,English Bazar,21,
1324,Tamluk (Medinipur E),21,
1325,Midnapore Sadar,21,
1326,Karimpur,21,
1327,Islampur,21,
1328,Kaliaganj,21,
1329,Burdwan,21,
1330,Purulia,21,
1331,Jalpaiguri Sadar,21,
1332,Alipurduar,21,
1333,Kalimpong,21,
1334,Ramkrishanpur(Howrah),21,
1335,Bishnupur(Bankura),21,
1336,Lalbagh,21,
1337,Ghatal,21,
1338,Champadanga,21,
1339,Baruipur(Canning),21,
1340,Sheoraphuly,21,
1341,Egra/contai,21,
1342,Haldibari,21,
1343,Bara Bazar (Posta Bazar),21,
1344,Mechua,21,
1345,Sealdah Koley Market,21,
1346,Habra,21,
1347,Khatra,21,
1348,Memari,21,
1349,Pundibari,21,
1350,Jhargram,21,
1351,Beldanga,21,
1352,Raiganj(Kalinganj),21,
1353,Gangarampur,21,
1354,Kalipur(Champadanga),21,
1355,Guskara,21,
1356,Asansol,21,
1357,Indus,21,
1358,Sainthia(Suri),21,
1359,Penugonda,30,
1360,Jaggayyapeta,30,
1361,Lakkireddipally,30,
1362,Saluru,30,
1363,Anakapally,30,
1364,Karnal,6,
1365,Bethuadahari,21,
1366,Sultan bathery,33,
1367,Mawiong Regulated Market,24,
1368,Chickkaballapura,31,
1369,Katihar,18,
1370,Gulabbagh,18,
1371,Muzaffarpur,18,
1372,Hiriyur,31,
1373,Darbhanga,18,
1374,Sirguppa,31,
1375,Ramdurga,31,
1376,Katni,3,
1377,Nandagada,31,
1378,Ganjbasoda,3,
1379,Ladwa,6,
1380,Haliyala,31,
1381,Sedam,31,
1382,Bohorihat,23,
1383,Mahasamund,36,
1384,Shakti,36,
1385,Bagbahra,36,
1386,Champa,36,
1387,Pathalgaon,36,
1388,Kunkuri,36,
1389,Bageecha,36,
1390,Talikot,31,
1391,Chikhali,16,
1392,Bardoli,16,
1393,Savli,16,
1394,Uchhal,16,
1395,Chittapur,31,
1396,H.B. Halli,31,
1397,Kundagol,31,
1398,Tharad(Rah),16,
1399,Savli(Samlaya),16,
1400,Bilimora(Gandevi),16,
1401,Safidon,6,
1402,Ellanabad,6,
1403,Hansi,6,
1404,Siwani,6,
1405,Jakhal,6,
1406,Babain,6,
1407,Bahadurgarh,6,
1408,Kangra(Nagrota Bagwan),7,
1409,Udhampur,38,
1410,Daltenganj,19,
1411,Latehar,19,
1412,Manvi,31,
1413,Turvekere,31,
1414,Athani,31,
1415,Savanur,31,
1416,Kudchi,31,
1417,Gubbi,31,
1418,Kustagi,31,
1419,Khairthal,2,
1420,Aluva,33,
1421,Manjeri,33,
1422,Thodupuzha,33,
1423,Sasthamkotta,33,
1424,Anchal,33,
1425,Kanjirappally,33,
1426,Kollengode,33,
1427,Ranniangadi,33,
1428,Parappanangadi,33,
1429,Mandla,3,
1430,Shahpura(Jabalpur),3,
1431,Manawar,3,
1432,Katangi,3,
1433,Chhapiheda,3,
1434,Lalbarra,3,
1435,Thiruppur,32,
1436,Khamgaon,1,
1437,Malegaon,1,
1438,Sangola,1,
1439,Tumsar,1,
1440,Raver,1,
1441,Gadhinglaj,1,
1442,Vadgaonpeth,1,
1443,Satara,1,
1444,Vaduj,1,
1445,Vaijpur,1,
1446,Mehekar,1,
1447,Pusad,1,
1448,Brahmpuri,1,
1449,Parali Vaijyanath,1,
1450,Akluj,1,
1451,Shahapur,1,
1452,Pathari,1,
1453,Palam,1,
1454,Rahata,1,
1455,Armori(Desaiganj),1,
1456,Nagpur(Mahatma Phule Market),1,
1457,Bolangir,40,
1458,Puri(Brahmagiri),40,
1459,Malerkotla,10,
1460,Mullanpur,10,
1461,Churu,2,
1462,Udaipur,2,
1463,Ajmer(F&V),2,
1464,Sriganganagar(F&V),2,
1465,Sumerganj,2,
1466,Kota (FV),2,
1467,Kishan Renwal(Sambhar),2,
1468,Vijay Nagar(Gulabpura),2,
1469,Ramanathapuram(phase 3),32,
1470,Sadasivpet,29,
1471,Dammapet,29,
1472,Jangaon,29,
1473,Madnoor(Bitchkonda),29,
1474,Bachaibari,27,
1475,Kanpur(Grain),11,
1476,Devariya,11,
1477,Ajuha,11,
1478,Sikanderabad,11,
1479,Fatehabad,11,
1480,Achnera,11,
1481,Jarar,11,
1482,Awagarh,11,
1483,Khalilabad,11,
1484,Katwa,21,
1485,Mandi(Takoli),7,
1486,Alirajpur,3,
1487,Loharda,3,
1488,Aatpadi,1,
1489,Balapur,1,
1490,Bhiwapur,1,
1491,Bodwad,1,
1492,Junnar,1,
1493,Junnar(Otur),1,
1494,Kada,1,
1495,Kinwat,1,
1496,Newasa,1,
1497,Newasa(Ghodegaon),1,
1498,Suragana,1,
1499,Udgir,1,
1500,Vai,1,
1501,Varud,1,
1502,Varud(Rajura Bazar),1,
1503,Kodad,29,
1504,Mahbubnagar(Nawabpet),29,
1505,Mancharial,29,
1506,Sattupalli,29,
1507,Bahedi,11,
1508,Machilipatnam,30,
1509,Konta,36,
1510,Takhatpur,36,
1511,Dongargarh,36,
1512,Amadula,36,
1513,Viramgam,16,
1514,Nasvadi,16,
1515,Vadodara(Navapura),16,
1516,Savli(Desar),16,
1517,Nasvadi(Thalkala),16,
1518,Jui,6,
1519,Deoghar,19,
1520,Kasimbazar,21,
1521,Pasighat,42,
1522,Tikabali,40,
1523,Vandavasi,32,
1524,Jayamkondam,32,
1525,Chethupattu,32,
1526,Neemuch,3,
1527,Chhapra,18,
1528,Taliamura,27,
1529,Gaya,18,
1530,Siwan,18,
1531,Sadulpur,2,
1532,Jammikunta,29,
1533,Thirukovilur,32,
1534,Siddipet,29,
1535,Punalur,33,
1536,Athirampuzha,33,
1537,Jalgaon,1,
1538,Nandurbar,1,
1539,Kalyan,1,
1540,Lonand,1,
1541,Nanded,1,
1542,Dharmabad,1,
1543,Palthan,1,
1544,Kalamb(Osmanabad),1,
1545,Murim,1,
1546,Palghar,1,
1547,Vita,1,
1548,Sengoan,1,
1549,Sindkhed Raja,1,
1550,Jalgaon(Masawat),1,
1551,Lasalgaon(Niphad),1,
1552,Malegaon(Umarane),1,
1553,Jintur(Bori),1,
1554,Chandrapur(Ganjwad),1,
1555,Imphal,39,
1556,Shillong,24,
1557,Faridkot,10,
1558,Abu Road,2,
1559,Bikaner(F&V),2,
1560,Sridungargarh,2,
1561,Dungarpur,2,
1562,Kapasan,2,
1563,Udaipur(F&V),2,
1564,Pollachi,32,
1565,Rajapalayam,32,
1566,Cuddalore,32,
1567,Virudhunagar,32,
1568,Vadaseri,32,
1569,Udumalpet,32,
1570,Avalurpet,32,
1571,Ammoor,32,
1572,Aruppukottai,32,
1573,Tindivanam,32,
1574,Sangarapuram,32,
1575,Kallakurichi,32,
1576,Tiruthuraipoondi,32,
1577,Kalavai,32,
1578,Thiryagadurgam,32,
1579,Vikkiravandi,32,
1580,Annur,32,
1581,Sevur,32,
1582,Sembanarkoil,32,
1583,Mannargudi,32,
1584,Chinnasalem,32,
1585,Anaimalai,32,
1586,Karamadai,32,
1587,Cheyyar,32,
1588,Nagapattinam,32,
1589,Pudukottai,32,
1590,Kaveripakkam,32,
1591,Katpadi,32,
1592,Tiruvennainallur,32,
1593,Manalurpet,32,
1594,Valathi,32,
1595,Usilampatty,32,
1596,Kuttulam,32,
1597,Mailaduthurai,32,
1598,Sirkali,32,
1599,Vedaranyam,32,
1600,Thuraiyur,32,
1601,Manachanallur,32,
1602,Singampuneri,32,
1603,Karaikudi,32,
1604,Devakottai,32,
1605,Katpadi(Uzhavar Santhai),32,
1606,Parkal,29,
1607,Peddapalli,29,
1608,Sadasivpet(Sangareddy),29,
1609,Farukhabad,11,
1610,Lucknow,11,
1611,Balrampur,11,
1612,Kalna,21,
1613,Kolaghat,21,
1614,Ipur,30,
1615,P.O. Uparhali Guwahati,23,
1616,Golaghat,23,
1617,Bhuj,16,
1618,Palakkad,33,
1619,Pulpally,33,
1620,Pampady,33,
1621,vadakarapathy,33,
1622,Vadakkenchery,33,
1623,Sillod,1,
1624,Arjuni,1,
1625,Shirur,1,
1626,Palus,1,
1627,Bhokardan(Pimpalgaon Renu),1,
1628,Jalgaon Jamod(Aasalgaon),1,
1629,Jaleswar,40,
1630,Angul(Jarapada),40,
1631,Rangpo,43,
1632,Coimbatore,32,
1633,Pudupalayam,32,
1634,Madathukulam,32,
1635,Negamam,32,
1636,Pethappampatti,32,
1637,Chengeri,32,
1638,Burgampadu,29,
1639,Togguta,29,
1640,Barabanki,11,
1641,Chandausi,11,
1642,Falakata(Dhupguri),21,
1643,Ambikapur,36,
1644,Radheja,16,
1645,Panchkula,6,
1646,Israna,6,
1647,Sahebganj,19,
